丰台,四方景园二区 ,2室1厅,91.14平米,西北,精装,有,中,28,2005,成寿寺,1,485,53215,44
丰台,南庭新苑北区 ,2室1厅,58.7平米,南,简装,有,低,16,2012,新宫,1,345,58774,28
丰台,星河城东区 ,3室2厅,133.35平米,南 北,精装,有,中,11,2007,马家堡,1,930,69742,17
丰台,晨欣园 ,2室2厅,78.74平米,南 北,精装,无,中,6,1998,马家堡,1,498,63247,17
丰台,福顺里 ,2室2厅,81.73平米,东 西,简装,有,低,18,2002,北大地,0,440,53836,12
丰台,丰益花园西区 ,2室1厅,74.35平米,南 北,简装,有,底,9,2000,丽泽,1,470,63215,15
丰台,建邦枫景 ,3室2厅,137.55平米,南 北,精装,有,底,9,2011,青塔,1,890,64704,32
丰台,四方景园二区 ,1室1厅,56.84平米,北,精装,有,高,28,2005,成寿寺,1,315,55419,22
丰台,万年花城新回迁 ,2室1厅,74.85平米,南,精装,有,中,15,2010,玉泉营,1,486,64930,8
丰台,定安东里 ,3室1厅,87.7平米,西南,简装,有,顶,18,1999,蒲黄榆,1,455,51882,75
丰台,看丹路10号院 ,1室1厅,39.86平米,南,简装,无,低,6,1980,科技园区,0,229,57452,26
丰台,未来66 ,1室0厅,55.42平米,西南,简装,有,低,22,2004,马家堡,1,335,60448,5
丰台,星河城西区 ,1室1厅,67.04平米,东,精装,有,高,20,2006,马家堡,1,450,67125,19
丰台,万科紫苑 ,2室1厅,80.45平米,东 西,精装,无,中,4,2010,青塔,1,535,66501,37
丰台,玉林里小区 ,2室1厅,57.4平米,北 南,精装,无,低,6,1989,右安门外,0,370,64460,15
丰台,红星北里 ,2室1厅,51.41平米,南 北,精装,无,顶,7,2000,和义,0,235,45711,37
丰台,尚西泊图 ,1室1厅,64.25平米,西北,精装,有,中,21,2004,太平桥,1,413,64281,6
丰台,银地家园 ,2室1厅,94.42平米,南 北,简装,有,低,9,2002,花乡,0,420,44483,42
丰台,星河城东区 ,1室1厅,60.53平米,东,精装,有,中,17,2007,马家堡,1,432,71370,31
丰台,顺驰蓝调 ,2室1厅,107.18平米,南,精装,有,高,19,2008,菜户营,0,885,82572,32
丰台,广安﹒康馨家园 ,1室1厅,59.94平米,南,精装,有,中,34,2015,青塔,0,277,46213,48
丰台,和义东里五区 ,2室1厅,58.84平米,南 北,精装,无,中,6,1985,和义,1,278,47247,19
丰台,珠江骏景北区 ,3室1厅,125.71平米,南 北,简装,有,中,18,2005,西罗园,1,780,62048,27
丰台,西罗园四区 ,2室1厅,69.24平米,南,简装,有,低,24,1991,西罗园,0,385,55604,91
